customer_id,sales,profit,orders
CUST11949,335540.36,74440.36,6
CUST10049,335488.47000000003,91788.47,9
CUST11184,335285.41000000003,81985.41,11
CUST11723,335179.6,65679.6,4
CUST12170,335124.11,66924.11,9
CUST11004,334750.35,66850.35,6
CUST10712,334027.29,77027.29,6
CUST12221,333965.92,74765.92,4
CUST12104,333936.54,70136.54000000001,6
CUST11659,333856.99,86356.99,4
CUST11336,333840.42,80340.42,8
CUST12384,333463.6,82763.6,5
CUST12984,333076.22,81676.22,7
CUST11279,333050.01999999996,72050.02,6
CUST11016,332854.45,98354.45,9
CUST12156,332601.42,86501.42,3
CUST10896,332375.23,95375.23,1
CUST12183,331620.84,53620.84,3
CUST11701,331351.62,68351.62,4
CUST12314,330666.56,80866.56,5
CUST12396,330593.95999999996,81593.95999999999,8
CUST11061,330512.05,66112.05,7
CUST12845,330215.53,85015.53,5
CUST10271,330209.81,68709.81,9
CUST11514,330008.92,82008.92,5
CUST11655,329821.08,86421.07999999999,7
CUST10944,329803.12,65103.12,5
CUST11455,329800.16,72400.16,4
CUST12592,329662.8,67962.8,7
CUST11353,329415.83,50115.83,9
CUST11694,329331.74,78831.73999999999,4
CUST10528,329257.15,93957.15,8
CUST10963,329181.04,72281.04,8
CUST12582,329029.92,91029.92,6
CUST11812,328910.42,76710.42,7
CUST11489,328731.92,77731.92,3
CUST12188,327722.15,84122.15,5
CUST11568,327356.66,94556.66,6
CUST11406,326583.36,80483.36,7
CUST11899,326030.01,98830.01,7
CUST11666,325897.22000000003,71397.22,5
CUST12207,325654.0,60654.0,7
CUST11140,325181.76,79381.76,8
CUST10828,324586.96,66486.95999999999,6
CUST10180,324533.13,65233.13,4
CUST12348,324480.70999999996,80380.70999999999,6
CUST12190,324282.99,71682.99,6
CUST12494,323811.4,85311.4,6
CUST12573,323539.54,78639.54,5
CUST10502,323312.93,83912.93,5
CUST11310,323282.48,69182.48,6
CUST10084,322857.12,84857.12,11
CUST10558,322684.22,75084.22,8
CUST11126,322516.31,67216.31,6
CUST11028,322499.88,63799.880000000005,4
CUST12031,322411.14999999997,86511.15000000001,5
CUST10955,322396.58999999997,64896.59,7
CUST11752,322277.92,60777.92,6
CUST12218,322118.87,78318.87,6
CUST12065,322061.15,81561.15,9
CUST12972,322032.1,75032.1,6
CUST11295,321954.3,57154.3,4
CUST12718,321687.44,70887.44,8
CUST12430,321685.12,59685.119999999995,3
CUST10961,321437.63,64737.630000000005,4
CUST11520,321296.22000000003,87696.22,5
CUST11189,320905.56,60905.56,7
CUST13058,320860.63,74660.63,11
CUST12892,320836.76,60436.76,4
CUST12967,320769.68,56569.68,3
CUST11932,320048.37,42248.369999999995,4
CUST10701,319997.74,64597.74,6
CUST12699,319910.66,55010.66,4
CUST11823,319829.57,77329.57,7
CUST11826,319307.15,62907.15,6
CUST12761,319052.01,63952.01,4
CUST11951,319046.09,73346.09,9
CUST10026,319013.91000000003,71013.91,5
CUST10307,318980.86,91480.86,7
CUST10469,318978.98,86078.98000000001,7
CUST11261,318505.19999999995,62705.2,5
CUST11995,318435.56,81335.56,5
CUST12493,318305.52,78605.52,8
CUST10937,318255.16000000003,55855.159999999996,3
CUST11188,318238.17,76738.17,4
CUST10277,318215.57999999996,58815.58,6
CUST12450,318088.72,69988.72,3
CUST12293,317483.09,91183.09,6
CUST10366,317276.1,55176.1,5
CUST11370,316986.12,65686.12,5
CUST11859,316901.45,51501.45,5
CUST12395,316562.26,56162.26,6
CUST11773,316246.87,64646.87,7
CUST10688,316108.8,92108.8,1
CUST12954,316088.87,84888.87,6
CUST10830,315703.24,68703.24,3
CUST12858,314680.3,66180.3,4
CUST13149,314332.33,80832.33,7
CUST10279,314312.6,70112.6,5
CUST12839,314263.78,71063.78,7
CUST11167,313733.76,82433.76000000001,5
CUST12212,313520.48000000004,85820.48,4
CUST12399,313161.96,50661.96,7
CUST11363,312882.12,60082.119999999995,4
CUST11102,312496.9,49596.9,3
CUST12044,312094.13,58094.130000000005,5
CUST12072,311953.89,68153.89,4
CUST13047,311902.54000000004,87102.54000000001,5
CUST11428,311760.68000000005,49060.68,4
CUST11914,311701.42,71201.42,9
CUST10757,311475.79,68875.79,6
CUST13012,310891.12,66391.12,7
CUST10308,310862.0,41762.0,5
CUST12500,310760.67,90660.67,4
CUST12297,310759.38,76159.38,4
CUST11002,310487.55,61787.55,8
CUST10861,310359.96,68559.96,7
CUST10361,310282.27,66382.26999999999,6
CUST10371,310242.7,75442.7,7
CUST12746,310235.28,60535.28,5
CUST12483,310133.27999999997,76533.28,4
CUST10822,310058.24,80058.24,3
CUST11607,309952.25,61152.25,4
CUST12180,309732.8,74632.8,7
CUST12863,309674.94,85574.94,4
CUST11385,309406.5,65106.5,3
CUST11052,309215.72,66915.72,6
CUST12055,309180.82,61580.82,4
CUST11000,309162.43000000005,72062.43,6
CUST12226,309046.19,64246.19,8
CUST12588,309012.36,76912.36,3
CUST10632,309011.54,75711.54,11
CUST10979,308884.08,66684.08,5
CUST10320,308824.33999999997,75624.34,4
CUST12441,308772.65,88672.65,6
CUST11636,308655.38,71255.38,6
CUST11207,308349.73,81449.73,6
CUST13027,308326.78,84726.78,8
CUST12162,308262.05,76562.05,8
CUST10184,307858.57999999996,88358.58,6
CUST13148,307836.88,69236.88,7
CUST12840,307776.02,53276.02,4
CUST10974,307429.26,70929.26,2
CUST10667,307381.66000000003,75781.66,4
CUST12594,306930.67,70930.67,6
CUST10678,306712.05,63012.05,5
CUST11369,306647.79,74647.79,6
CUST12983,306585.23000000004,73385.23,5
CUST10878,306530.98,82830.98000000001,5
CUST12172,306418.66000000003,66818.66,6
CUST11275,306375.16000000003,48275.16,5
CUST10136,306142.66,62342.659999999996,5
CUST10240,305741.22,89441.22,6
CUST10052,305733.9,82533.9,6
CUST10821,305499.62,64499.62,7
CUST11415,304934.6,60434.6,5
CUST10855,304671.8,81671.8,2
CUST10128,304593.36,65493.36,8
CUST10994,304423.92000000004,74923.92,6
CUST11251,304352.82,62352.82,7
CUST12850,304260.0,62660.0,3
CUST11603,304006.81,82806.81,8
CUST10058,303910.06,84310.06,8
CUST10244,303711.57999999996,62311.58,4
CUST11663,303656.75,65656.75,5
CUST12798,303468.33999999997,79368.34,5
CUST11921,303315.0,58415.0,3
CUST12113,303180.78,61780.78,8
CUST12836,303087.6,77187.6,5
CUST11569,302774.14,46874.14,7
CUST11412,302308.71,78808.70999999999,4
CUST10595,302299.5,74599.5,7
CUST10292,302276.33999999997,66276.34,5
CUST12455,302238.05,56238.05,6
CUST13132,302236.9,81336.9,4
CUST12835,301499.32,73599.31999999999,5
CUST12150,301350.52,74750.52,6
CUST10897,301126.7,68126.7,8
CUST12208,300841.26,66041.26,6
CUST10437,300752.33,62752.33,6
CUST10145,300726.6,70226.6,6
CUST10375,300294.22,77494.22,3
CUST11992,300238.1,61038.100000000006,8
CUST11707,300196.9,60696.899999999994,6
CUST12409,299894.78,55394.78,3
CUST11096,299805.97,69605.97,4
CUST12823,299681.95,80781.95,8
CUST12698,299601.69,68201.69,6
CUST10908,299326.05,87926.04999999999,3
CUST10413,299164.16000000003,69864.16,8
CUST11032,299130.95,59330.95,4
CUST10743,299025.97000000003,68625.97,5
CUST13158,298578.85,67878.85,5
CUST10509,298233.04,44033.04,6
CUST11916,298049.85,63049.850000000006,9
CUST12560,297858.36,63658.36,6
CUST10818,297498.54,69398.54,8
CUST11384,297125.58999999997,69925.59,7
CUST12810,296743.35,72243.35,7
CUST10992,296665.33,61465.33,8
CUST10602,296638.68,63338.68,6
CUST11604,296598.95999999996,62798.96,5
CUST10647,296417.24,62417.240000000005,5
CUST10160,296095.02,65895.02,4
CUST13170,296094.82,74594.82,3
CUST11058,296034.69,73334.69,7
CUST10327,295901.02999999997,66401.03,7
CUST12709,295855.24,71655.24,4
CUST12223,295843.97,71843.97,2
CUST12363,295549.97,74549.97,4
CUST10746,295440.98,48440.98,3
CUST12019,294817.64999999997,62017.65,4
CUST13126,294548.19,75148.19,7
CUST12523,294525.97000000003,52025.97,7
CUST11767,294345.05,49545.05,6
CUST12630,294343.35,74943.35,6
CUST10096,294125.69,69725.69,5
CUST12741,293977.1,46577.1,7
CUST12697,293813.37,63313.37,4
CUST10176,293762.58999999997,83462.59,3
CUST12532,293045.53,64545.53,7
CUST10021,293041.68,66341.68000000001,7
CUST10072,293019.18,66619.18000000001,11
CUST13177,292804.43000000005,68704.43,8
CUST11967,292784.58999999997,69584.59,6
CUST13147,292748.63,73248.63,10
CUST12991,292735.3,66635.3,4
CUST10388,292531.12,64231.12,4
CUST12544,291976.29000000004,64976.29000000001,5
CUST12034,291585.2,59785.2,5
CUST11557,291420.7,64820.700000000004,4
CUST12227,291182.33999999997,62282.34,4
CUST11170,291105.47,62205.47,4
CUST11998,290993.32,44793.32,5
CUST12339,290585.7,65885.7,7
CUST10468,290224.26,41424.26,5
CUST12068,290052.15,53952.15,8
CUST10585,289993.96,70193.95999999999,6
CUST11246,289496.33999999997,60196.34,6
CUST11311,289047.81,62347.81,4
CUST13183,288658.44,60058.44,6
CUST11570,288658.41000000003,63258.409999999996,2
CUST12671,288628.2,81028.2,5
CUST12670,288425.65,65725.65,6
CUST13143,288416.9,72416.90000000001,8
CUST12309,287760.3,81160.3,6
CUST12813,287747.21,61747.21,4
CUST12680,287649.7,62749.7,4
CUST10564,287606.63,81506.63,11
CUST12077,287442.17,54342.17,5
CUST10580,287419.48,73419.48,7
CUST10035,287378.58,51378.58,4
CUST11416,287032.2,47032.200000000004,3
CUST11668,286821.69,75821.69,5
CUST12543,286758.16000000003,54258.159999999996,4
CUST10215,286694.61,54194.61,6
CUST11444,286659.7,57859.700000000004,4
CUST12969,286606.44,43806.44,4
CUST11918,286171.7,78071.7,7
CUST11281,286042.1,58742.100000000006,4
CUST10189,285947.1,64747.1,3
CUST11410,285828.33999999997,84428.34,7
CUST11221,285566.12,73866.12,7
CUST11733,285347.78,46747.78,3
CUST11453,284884.01,62784.009999999995,6
CUST11632,284666.51999999996,53266.520000000004,4
CUST12856,284479.18,50479.17999999999,7
CUST10968,284472.84,75372.84,8
CUST11481,284337.54,61637.54,8
CUST11526,284244.27,64844.27,5
CUST13049,283615.21,65215.21,7
CUST10792,283439.52,90839.52,3
CUST12574,283411.72,66211.72,5
CUST11128,283381.89,70081.89,4
CUST12896,283374.84,44874.84,5
CUST10291,283333.84,76933.84,3
CUST12677,283182.48,48382.479999999996,2
CUST10702,282792.2,69392.2,7
CUST12790,281942.86,62442.86,4
CUST11807,281557.19,51357.19,6
CUST10453,281059.24,51959.24,5
CUST11880,280845.67000000004,76445.67,5
CUST12284,280557.35,68057.35,5
CUST10493,280523.8,78123.8,5
CUST10852,280008.26,46008.259999999995,6
CUST12533,279942.83,74542.83,5
CUST10559,279740.62,53540.62,4
CUST10977,279531.56,42031.560000000005,3
CUST13130,279072.5,74572.5,6
CUST11036,278774.3,79974.3,4
CUST10399,278734.97,68934.97,6
CUST10925,278668.10000000003,42768.1,4
CUST13064,278551.88,84151.88,6
CUST12387,278521.05,54021.049999999996,9
CUST10243,278469.89,52269.89,6
CUST11994,278303.69,55603.69,3
CUST10159,278193.94,66393.94,3
CUST12641,278109.05,69909.05,8
CUST10532,277818.35,53018.35,7
CUST12053,277751.05,56751.05,6
CUST11380,277161.28,42661.28,4
CUST12456,276791.54000000004,60791.54,5
CUST11196,276511.44,47411.44,6
CUST11736,276338.79000000004,73538.79000000001,8
CUST11555,276304.82,58704.82,5
CUST10204,276222.98,75322.98,6
CUST12945,275951.85,66251.85,6
CUST11452,275869.61,48469.61,8
CUST12417,275787.62,50187.62,4
CUST10981,275696.58,51596.58,6
CUST11901,275634.16000000003,70834.16,7
CUST12611,275390.68,57090.68,4
CUST11797,275339.33,68039.33,7
CUST11849,275261.9,64561.9,7
CUST11171,274931.5,60231.5,6
CUST12424,274822.24,72822.23999999999,2
CUST13065,274679.7,56779.7,6
CUST12351,274150.77,73550.77,4
CUST12117,274008.0,65008.0,3
CUST10507,273975.42,70975.42,3
CUST11528,273911.1,75911.1,8
CUST12135,273899.56,72099.56,3
CUST10788,273738.71,52438.71,7
CUST11495,273714.0,36714.0,1
CUST10445,273540.14,53540.14,6
CUST12248,273536.0,61036.0,4
CUST10568,273491.66000000003,70191.66,8
CUST13101,273427.92000000004,52227.92,4
CUST11159,273166.38,64366.38,7
CUST10849,273053.93,65653.93,3
CUST10797,272861.01,79161.01000000001,7
CUST12256,272854.48,80754.48000000001,3
CUST11850,272816.7,67816.7,7
CUST11165,272659.67,73859.67,7
CUST12619,272149.57,62249.57,5
CUST13179,271872.72000000003,60572.719999999994,7
CUST13133,271653.16000000003,80953.16,4
CUST10452,271611.12,53111.12,5
CUST10791,271599.29,65699.29,6
CUST12136,271493.95,63893.95,6
CUST12827,271356.06,60756.06,7
CUST11816,271339.26,55439.26,4
CUST11011,271261.85,51461.85,4
CUST10111,271154.36,57754.36,7
CUST11675,270735.62,72535.62,5
CUST11365,270605.72000000003,79805.72,2
CUST10171,270593.79,52793.78999999999,8
CUST12454,270572.04,55972.04,8
CUST11273,270497.27999999997,61697.28,4
CUST12470,270409.76,68509.76000000001,8
CUST12786,270231.39999999997,67731.40000000001,3
CUST12818,269893.85,54993.85,7
CUST13037,269369.62,64969.619999999995,6
CUST10665,269304.89,68904.89,7
CUST12897,269161.25,54161.25,4
CUST10871,268862.98,54362.98,4
CUST12426,268830.0,57930.0,3
CUST13171,268668.57,42568.57,3
CUST10467,268664.77999999997,64964.78,6
CUST10470,268122.5,55222.5,5
CUST12771,267990.33999999997,51390.34,5
CUST10885,267671.03,65971.03,6
CUST12777,267597.1,49997.1,6
CUST10100,267549.8,68049.8,4
CUST12451,267529.38,49229.38,6
CUST10913,267382.33999999997,64582.34,4
CUST11522,267370.88,90370.88,2
CUST11397,267260.04,62060.04,8
CUST10846,267239.69,60939.689999999995,8
CUST10826,267069.6,52869.6,3
CUST11689,266968.02,60168.020000000004,6
CUST11796,266927.5,54727.5,4
CUST12369,266869.1,61269.1,4
CUST12766,266837.68,44237.68,7
CUST10296,266704.25,66404.25,6
CUST12037,266598.33999999997,73498.34,8
CUST12974,266127.65,62527.65,7
CUST11631,266025.12,41225.119999999995,3
CUST11726,265366.38,56266.38,6
CUST10829,265314.08,60314.08,3
CUST12580,265097.9,68897.9,5
CUST12622,264454.2,61854.2,5
CUST12743,264402.32,63002.32,4
CUST12232,264319.38,39919.380000000005,5
CUST12693,264171.7,68671.7,5
CUST10097,263702.19,58902.19,4
CUST11250,263597.42,56197.42,3
CUST10113,263552.57,61452.56999999999,6
CUST10690,263298.07,76898.07,5
CUST11135,262996.72,63096.72,5
CUST12558,262639.21,52139.21,7
CUST10716,262603.18000000005,67103.18,4
CUST11065,262574.16000000003,74874.16,7
CUST10268,262408.46,55208.46000000001,6
CUST11870,262351.77,70251.77,3
CUST11793,262306.12,61306.12,7
CUST11148,262285.44,60385.44,6
CUST11202,262152.19,60052.189999999995,7
CUST11766,262043.12,64343.119999999995,4
CUST11574,261965.55,58565.55,7
CUST12189,261870.09999999998,58070.100000000006,4
CUST12610,261815.24,64815.24,5
CUST12219,261786.05000000002,44786.05,5
CUST12257,261459.41999999998,62359.42,4
CUST10099,261398.56,44398.56,3
CUST12392,261238.38,73838.38,4
CUST12529,260997.52,42797.520000000004,5
CUST11865,260604.03,60404.03,5
CUST10631,260395.0,57995.0,6
CUST10223,260152.64,63052.64,8
CUST12628,260130.98,65130.979999999996,6
CUST11718,259960.42,55060.42,5
CUST11051,259886.16,63486.16,6
CUST12855,259797.72999999998,50097.729999999996,8
CUST12653,259775.2,53575.2,4
CUST10187,259623.44,51223.44,6
CUST11364,259065.6,51065.6,3
CUST11179,258967.56,51167.56,5
CUST12463,258509.55000000002,57809.55,5
CUST12696,258505.84,65905.84,7
CUST11716,258157.09,73357.09,3
CUST11496,258112.72,65612.72,3
CUST10209,258009.41999999998,60709.42,9
CUST10520,257936.7,58736.7,5
CUST12025,257875.87,67375.87,6
CUST12214,257817.37000000002,47117.37,8
CUST10438,257417.12,65017.119999999995,4
CUST12377,256843.53,61243.53,6
CUST11821,256839.71999999997,64039.72,6
CUST10503,256834.2,70834.2,7
CUST12209,256667.28,31367.28,6
CUST11753,256635.22999999998,50035.229999999996,3
CUST11056,256523.22999999998,66623.23,7
CUST13162,256274.49999999997,55974.50000000001,4
CUST10466,256253.47999999998,58853.479999999996,7
CUST10523,256247.6,77947.6,6
CUST13173,256177.28999999998,62977.29,5
CUST11341,256011.93,47611.93,6
CUST10131,255974.86,49774.86,6
CUST13085,255713.44,68613.44,5
CUST12332,255600.13,68600.13,6
CUST11124,255060.5,52860.5,4
CUST12138,255009.0,57109.0,4
CUST13007,254694.06,60694.06,7
CUST12522,254630.59999999998,62630.600000000006,5
CUST11067,254611.94,75811.94,7
CUST10525,254440.47999999998,79040.48,4
CUST13116,254360.0,42260.0,6
CUST10742,254184.22,55784.22,4
CUST11259,253566.46,52966.46,4
CUST11222,253367.63000000003,56867.63,3
CUST12268,253333.07,51233.07,4
CUST10247,253205.8,54405.8,3
CUST10912,253124.25999999998,51624.26,3
CUST13092,253120.16999999998,56920.17,6
CUST12368,253095.8,57295.8,4
CUST12365,253073.44,69973.44,7
CUST11407,252848.84999999998,58448.85,5
CUST10475,252788.92,59288.92,4
CUST11284,252520.38,64520.380000000005,4
CUST13026,252500.58000000002,66100.58,4
CUST12012,252139.25,67939.25,7
CUST10266,252074.16,55074.159999999996,3
CUST10447,252023.06,50123.06,10
CUST11063,251739.35,58239.350000000006,6
CUST11282,251667.01,42667.01,3
CUST11776,251603.85,54803.85,7
CUST11732,251507.2,64107.200000000004,5
CUST11993,251399.21,47399.21,6
CUST12330,251194.82,46494.82,5
CUST10137,250893.59999999998,56993.600000000006,5
CUST11957,250873.46,56873.46000000001,6
CUST12550,250853.4,79853.4,3
CUST10774,250764.07,64064.07,6
CUST10668,250567.69,78467.69,2
CUST10211,250446.56,59446.56,2
CUST13181,250080.86,52780.86,7
CUST11091,250071.34999999998,66871.35,7
CUST10473,250063.16,45363.16,4
CUST10328,249639.14,62539.14,8
CUST10497,249550.8,46550.8,4
CUST10621,249179.13999999998,42579.14,4
CUST10893,248943.8,53643.8,8
CUST12166,248934.68,56434.68,5
CUST12751,248904.41,48404.41,8
CUST13107,248763.72999999998,52363.729999999996,3
CUST11499,248543.19999999998,55343.2,4
CUST12252,248464.16,57664.16,7
CUST12577,248330.04,51130.04,4
CUST11944,248026.76,57326.759999999995,6
CUST11853,247996.56,67996.56,4
CUST12599,247914.12,55114.12,5
CUST12563,247803.87,67903.87,6
CUST10106,247801.9,58801.9,5
CUST11234,247581.71,50481.71,9
CUST12191,247530.22,71430.22,5
CUST11963,247415.18,61815.18,6
CUST11383,247153.85,23753.85,4
CUST11506,246918.97999999998,60118.979999999996,6
CUST10224,246778.82,54178.82,6
CUST12579,246746.01,59446.01,5
CUST11660,246591.29,50891.29,6
CUST10161,246361.61,69561.61,3
CUST11475,246226.03,67026.03,2
CUST13167,245827.96,63127.96,6
CUST12733,245787.24,69287.24,5
CUST11521,245781.07,51281.07,7
CUST10384,245673.32,60073.32,8
CUST12061,245639.52000000002,66439.52,7
CUST10241,245071.78999999998,56571.79,4
CUST13041,244835.3,49635.3,5
CUST10779,244525.71000000002,58125.71000000001,8
CUST11120,244368.24,67868.24,4
CUST12114,244254.22,67854.22,10
CUST11176,244168.51,64868.509999999995,7
CUST10114,244138.38,48038.38,6
CUST11208,244114.85,46014.85,5
CUST10662,243756.03,39756.03,7
CUST12701,243386.53,49386.53,5
CUST12889,243385.58000000002,57385.58,7
CUST12817,243383.57,57483.57,3
CUST10290,243033.81,55033.81,6
CUST11952,242993.14,45093.14,4
CUST12299,242768.74000000002,75368.74,4
CUST11979,242734.26,55634.26,6
CUST10930,242617.9,53117.9,7
CUST12285,242559.28,48859.28,6
CUST11824,242462.5,65262.5,4
CUST12343,242348.69999999998,51948.700000000004,3
CUST11296,242194.0,48594.0,5
CUST11381,242031.13999999998,69331.14,7
CUST10339,241929.23,74529.23000000001,4
CUST11542,241795.63,53995.63,8
CUST10600,241729.83,59129.83,6
CUST12075,241729.04,70729.04000000001,4
CUST12393,241616.47999999998,52416.479999999996,4
CUST11583,241598.07,36998.07,5
CUST10267,241435.99,63035.99,6
CUST10234,241238.43,51138.43,4
CUST11515,241012.71,73712.71,6
CUST12059,240847.8,67847.8,6
CUST11112,240707.37,47007.37,5
CUST10998,240648.8,67248.8,3
CUST11405,240539.91999999998,65139.920000000006,9
CUST12367,240513.7,52713.7,5
CUST11206,240482.49,72182.49,6
CUST11934,240452.84,50652.84,5
CUST11782,240443.2,58443.2,3
CUST10269,240173.85,68573.85,8
CUST13005,240164.0,50664.0,3
CUST12042,239927.97,43427.97,8
CUST12846,239719.46,65219.46,7
CUST11278,239165.1,48265.1,8
CUST12240,238912.31,60212.31,8
CUST10487,238732.26,76332.26000000001,5
CUST13161,238632.69,46932.69,6
CUST11379,238504.16,54904.16,4
CUST11700,238424.94,43024.94,3
CUST10259,238372.9,57272.9,5
CUST12833,238366.16999999998,55366.17,5
CUST10075,238213.79,55513.79,6
CUST11695,238087.16999999998,68287.17,5
CUST11243,238055.01,65655.01,4
CUST10321,237806.8,46706.8,4
CUST10727,237675.52000000002,37175.52,2
CUST11302,237146.16999999998,76646.17,5
CUST10775,237142.6,41542.6,4
CUST12834,237086.68999999997,51286.69,5
CUST12295,236945.86,70345.86,4
CUST10660,236609.86,43909.86,5
CUST11054,236103.16999999998,52303.17,3
CUST12767,236050.37,51650.369999999995,7
CUST10325,235966.78,48066.78,5
CUST12027,235836.61,68136.61,4
CUST13187,235792.02000000002,52092.02,6
CUST12158,235727.06,50527.06,4
CUST10919,235461.46,50761.46,5
CUST12375,235122.41999999998,37222.42,4
CUST11425,235110.82,42310.82,4
CUST11547,234680.0,65280.0,3
CUST12461,234433.36,56333.36,8
CUST10303,234337.36,64337.36,4
CUST12496,234323.68000000002,39023.68,3
CUST12638,234295.40000000002,46095.4,3
CUST10422,234223.16999999998,68323.17,9
CUST10882,234090.30000000002,56090.3,4
CUST12909,233719.09,63819.09,8
CUST10747,233478.67,56778.67,6
CUST11772,233417.7,51317.7,8
CUST12561,233173.08000000002,65773.08,7
CUST12682,233105.03999999998,44305.03999999999,4
CUST10845,232991.25,44391.25,5
CUST12479,232730.4,33530.4,3
CUST11276,232563.53,57763.53,9
CUST10262,232502.84000000003,53302.84,6
CUST10683,232455.9,42455.9,6
CUST12575,232339.97,64339.97,1
CUST11991,232337.09999999998,50837.1,5
CUST11116,232194.96,51494.96000000001,4
CUST12852,232164.80000000002,51264.799999999996,7
CUST10657,232013.54,46713.54,6
CUST12623,231991.88999999998,60891.89,8
CUST12906,231960.3,76760.3,4
CUST11503,231416.56,55216.560000000005,6
CUST11600,231382.91,42782.909999999996,6
CUST10844,231347.56,47947.56,4
CUST10360,231222.09999999998,56122.100000000006,4
CUST12634,231200.15,47600.15,7
CUST12730,230933.36,58033.36,6
CUST10446,230851.12,62051.12,9
CUST10642,230838.22,59538.22,6
CUST12720,230793.54,40493.54,5
CUST11180,230782.84,51182.840000000004,3
CUST11920,230510.56,66010.56,3
CUST11749,230322.08000000002,50122.08,5
CUST10492,230308.31,36708.31,4
CUST10478,230087.92,40587.92,4
CUST10764,230086.0,54086.0,3
CUST12382,229906.79,46906.79,4
CUST13185,229878.22999999998,64878.23,7
CUST12903,229785.64,42285.64,4
CUST12657,229639.82,51139.82,6
CUST11928,229616.21,44416.21,5
CUST12958,229508.4,52008.4,5
CUST11127,229174.28,53974.28,4
CUST12581,229125.85,47725.85,8
CUST10229,229047.68,59447.68,8
CUST10326,228613.44,46513.44,4
CUST11322,228438.0,57638.0,3
CUST10546,228408.52000000002,55308.52,6
CUST12380,228269.54,53669.54,6
CUST12646,228238.55,46038.55,5
CUST11887,228184.53999999998,48984.54,5
CUST12446,228160.28,52260.28,4
CUST11635,228126.65,39726.649999999994,3
CUST10832,227952.24,44752.24,4
CUST12739,227907.36,46807.36,3
CUST12054,227760.97999999998,50060.979999999996,6
CUST12122,227565.24,51865.24,6
CUST12875,227506.53,54006.53,9
CUST10695,227391.03999999998,51591.04,5
CUST13193,227212.92,60212.92,6
CUST10373,227055.95,46555.95,6
CUST11791,226778.84999999998,45078.850000000006,6
CUST11905,226741.21,53241.21,9
CUST12999,226738.89,50138.89,4
CUST10039,226623.91,52323.909999999996,5
CUST12933,226503.71,50703.71,6
CUST13109,226105.6,52105.6,4
CUST11780,225933.33000000002,62933.33,7
CUST11830,225810.86000000002,67510.86,4
CUST10407,225793.56,41993.56,4
CUST11903,225755.87,54155.869999999995,6
CUST11698,225752.75,53052.75,5
CUST12067,225613.16999999998,47113.17,5
CUST10854,225490.08000000002,56790.08,3
CUST13056,225353.74,56453.74,7
CUST11285,225060.4,44660.4,4
CUST12354,224994.04,58594.04,4
CUST10819,224918.02000000002,48318.020000000004,6
CUST10347,224612.0,46012.0,4
CUST10101,224603.41,58203.41,8
CUST10428,224262.96,48262.96,4
CUST11081,224257.26,47657.26,4
CUST12215,224227.07,54027.07,6
CUST10130,224216.72,54816.72,4
CUST12224,223887.12,30187.12,4
CUST13046,223719.6,42719.6,3
CUST10065,223468.7,53968.700000000004,6
CUST12956,223441.47,50641.47,6
CUST10889,223418.44,54618.44,6
CUST12542,223195.22,46495.22,5
CUST11003,223156.46,50656.46,8
CUST12872,223066.9,44566.9,5
CUST12383,223060.18,57960.18,4
CUST12126,222928.34,50728.34,6
CUST11442,222858.16,36558.16,6
CUST11160,222565.13,48465.130000000005,7
CUST10597,222266.69999999998,45266.700000000004,4
CUST10535,222246.38,47646.380000000005,7
CUST12977,222200.38,64400.380000000005,5
CUST10230,222137.19,32937.19,5
CUST10976,221743.14,50743.14,7
CUST10020,221689.94,58889.94,4
CUST12879,221357.44,55557.44,4
CUST13115,221273.52000000002,46173.520000000004,5
CUST11746,221079.81,51779.81,8
CUST11898,221039.43999999997,56439.44,3
CUST10188,221025.22,44125.22,5
CUST13142,221010.81,59010.81,4
CUST10504,220951.05,50651.05,7
CUST11083,220935.26,53835.259999999995,8
CUST12736,220870.72,51870.72,4
CUST10941,220649.36,57449.36,6
CUST11352,220645.99,49545.99,7
CUST12866,220628.65,55528.65,7
CUST11714,220379.91,58979.909999999996,4
CUST10810,219840.19,39640.19,5
CUST10990,219734.27999999997,62934.28,4
CUST11418,219418.2,46718.2,6
CUST12093,219340.77,59940.770000000004,6
CUST10636,219070.69,58170.69,9
CUST12745,218813.3,46113.3,7
CUST11602,218477.38,43477.380000000005,6
CUST12427,218262.22,51162.22,4
CUST10949,217949.36000000002,50549.35999999999,6
CUST11286,217947.5,48147.5,3
CUST10618,217901.1,49901.1,4
CUST12260,217886.4,59186.4,6
CUST11263,217806.48,56306.48,6
CUST11024,217803.12,53003.119999999995,3
CUST13118,217737.19,48037.19,8
CUST12187,217710.82,51010.82,8
CUST10318,217671.96,47771.96,4
CUST11717,217572.86,38972.86,6
CUST12519,217224.53,56124.53,4
CUST12501,217192.54,46592.53999999999,6
CUST10485,216920.08000000002,49120.08,5
CUST12379,216860.8,44560.8,3
CUST11822,216694.68,45894.68,5
CUST12796,216543.90000000002,39643.9,3
CUST12102,216490.94,66890.94,3
CUST11494,216024.28000000003,57224.28,3
CUST11875,215968.21000000002,49168.21,4
CUST12091,215919.48,45219.48,2
CUST12433,215765.97,56865.97,8
CUST10557,215649.32,45449.32,6
CUST12459,215595.44,46995.44,5
CUST10205,215371.72,48971.72,7
CUST11915,215199.05,51199.049999999996,6
CUST11049,215088.43,46788.43,6
CUST13174,214845.66,55045.66,5
CUST10129,214844.72,45544.72,5
CUST12734,214810.43,43810.42999999999,3
